"","ds","dep_var","trend","season","holiday","ctv_S","ooh_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"13642",2022-09-03,2061091.66666667,768704.007761239,184556.491284536,0,63877.3930363216,93395.921778555,3853.52178069511,150558.020758774,195022.569367065,698915.327599613,2158883.2533668,"3_123_10",2,FALSE
"13643",2022-09-10,2144110,768470.623720708,287272.64611534,0,20173.1099263649,69472.8661426405,145.054921771414,159181.551192768,178114.496301537,698915.327599613,2181745.67592074,"3_123_10",2,FALSE
"13644",2022-09-17,2058653.33333333,768237.239680177,309424.799586843,0,6073.86994812719,83345.6339627659,53128.9097257875,154934.302976475,200668.891122172,698915.327599613,2274728.97460196,"3_123_10",2,FALSE
"13645",2022-09-24,2208345,768003.855639645,319114.377097546,0,3379.56733051623,80203.117694503,2236.75113996202,162166.47268772,83612.8316870567,698915.327599613,2117632.30087656,"3_123_10",2,FALSE
"13646",2022-10-01,2603008.33333333,767770.471599114,374556.295573886,21387.8259276794,404333.02643521,77258.7867757915,6448.26170179728,170792.410440254,130712.343437947,698915.327599613,2652174.74949129,"3_123_10",2,FALSE
"13647",2022-10-08,2313193.33333333,767537.087558583,459213.019932337,0,206258.299349444,55671.6024962911,25075.4081852917,168843.137456015,108937.975767462,698915.327599613,2490451.85834504,"3_123_10",2,FALSE
"13648",2022-10-15,2813106.66666667,767303.703518052,520729.093298178,0,225323.231126197,87723.847599918,38245.6568744389,174119.574519204,163883.276816332,698915.327599613,2676243.71135193,"3_123_10",2,FALSE
"13649",2022-10-22,2665110,767070.31947752,554263.525349768,0,86846.3244640618,64521.3917408874,1554.54792805299,178431.47281357,173434.861129954,698915.327599613,2525037.77050343,"3_123_10",2,FALSE
"13650",2022-10-29,2947875,766836.93545017,613469.294241215,0,116272.21031606,45372.9766637118,173526.912785198,180675.436521756,165524.163420256,698915.327599613,2760593.25699798,"3_123_10",2,FALSE
"13651",2022-11-05,2768941.66666667,766603.55142282,729415.559676589,0,39006.49595439,108277.621196968,10280.6775784528,182205.946934883,129842.125810093,698915.327599613,2664547.30617381,"3_123_10",2,FALSE
"13652",2022-11-12,2666240,766370.16739547,843960.060380995,0,204168.810819768,83014.6227015718,195420.940905869,88643.1259543902,99981.8221421966,698915.327599613,2980474.87789987,"3_123_10",2,FALSE
"13653",2022-11-19,2559550,766136.78336812,854699.002693318,0,76483.4955754004,87646.625115733,12503.7704536096,33566.6189002311,90965.4760473422,698915.327599613,2620917.09975337,"3_123_10",2,FALSE
"13654",2022-11-26,2653766.66666667,765903.39934077,730314.793517939,0,205876.778485277,64454.7465512307,154523.339194541,173151.963450732,16995.708512115,698915.327599613,2810136.05665222,"3_123_10",2,FALSE
"13655",2022-12-03,2144703.33333333,765670.01531342,560067.878573827,0,77298.5286514348,85387.6560395123,8601.88555976481,180219.609743095,119986.281599365,698915.327599613,2496147.18308003,"3_123_10",2,FALSE
"13656",2022-12-10,2451681.66666667,765436.631312425,471293.644057016,0,24783.7878825812,62514.1619011443,327.131878639933,188512.148182909,188917.140306535,698915.327599613,2400699.97312086,"3_123_10",2,FALSE
"13657",2022-12-17,2469486.66666667,765203.24731143,502297.104259133,0,7498.96755266355,62521.6853470157,12.2213348445619,189595.528132247,163164.323929715,698915.327599613,2389208.40546666,"3_123_10",2,FALSE
"13658",2022-12-24,3208150,764969.863310435,570266.447540492,362663.307371571,407281.610403301,43801.0478244471,198340.703551189,195216.66725446,202755.273667483,698915.327599613,3444210.24852299,"3_123_10",2,FALSE
"13659",2022-12-31,2746851.66666667,764736.479309441,564107.595109156,172517.432387263,335602.51908909,29640.1755136945,12827.4024526216,187563.110655432,189356.846845094,698915.327599613,2955266.88896141,"3_123_10",2,FALSE
"13660",2020-01-04,2171506.66666667,303297.179471366,543442.884597717,0,28079.9309656221,41878.0089011869,107926.006976436,95050.1197907705,109051.282316677,1200345.94295276,2429071.35597253,"3_124_5",2,FALSE
"13661",2020-01-11,2464131.66666667,303443.171339612,393295.882645559,0,11952.8949463408,31063.9482329761,117945.923683879,98437.3889598882,95335.5209865476,1200345.94295276,2251820.67374756,"3_124_5",2,FALSE
"13662",2020-01-18,2012520,303589.16323429,249600.585005547,0,2399.46317901628,21662.5896220693,104414.948558078,91617.9134472474,92947.1204072699,1200345.94295276,2066577.72640627,"3_124_5",2,FALSE
"13663",2020-01-25,1738911.66666667,303735.155128967,166369.666866396,0,477.23700633953,14359.008165081,80051.4635627212,89349.076405698,79304.5043386474,1200345.94295276,1933992.05442661,"3_124_5",2,FALSE
"13664",2020-02-01,1772306.66666667,303881.147023645,129271.901078325,0,37755.6045717826,23587.4924802753,1112.56499933593,86266.053038426,57799.4013572254,1200345.94295276,1840020.10750177,"3_124_5",2,FALSE
"13665",2020-02-08,1809058.33333333,304027.138918322,94792.9031140605,0,7774.49869732972,15794.9499610407,73526.6697207113,84861.3910656,55467.4469335864,1200345.94295276,1836590.94136341,"3_124_5",2,FALSE
"13666",2020-02-15,1952740,304173.130813,35726.8300218256,0,202696.346737624,10156.0056182882,21555.9041467293,51524.0911338654,82636.3638265256,1200345.94295276,1908814.61525061,"3_124_5",2,FALSE
"13667",2020-02-22,1507805,304319.122707677,-53675.9808794538,0,49970.1609203509,6347.47187043849,204.993535066328,29452.1186755369,88901.7697584176,1200345.94295276,1625865.59954079,"3_124_5",2,FALSE
"13668",2020-02-29,1510391.66666667,304465.114595383,-168175.841140817,0,138818.187072645,3893.55911397532,30955.4030830803,69934.1265978025,26041.7383794893,1200345.94295276,1606278.23065431,"3_124_5",2,FALSE
"13669",2020-03-07,1588840,304611.106483089,-281129.775576447,0,31794.0549971284,2360.11282698731,310.115521931755,81676.807689197,37235.4219114948,1200345.94295276,1377203.78680614,"3_124_5",2,FALSE
"13670",2020-03-14,1605990,304757.098370794,-334393.048949031,0,60956.4175420676,22820.1017309542,2.64574086472486,80672.0877397269,28668.6473362544,1200345.94295276,1363829.89246439,"3_124_5",2,FALSE
"13671",2020-03-21,1356010,304903.0902585,-276782.090913058,0,12849.6714051587,15218.9817313068,0.0225384977140756,79624.3679934817,34794.1497085637,1200345.94295276,1370954.13567521,"3_124_5",2,FALSE
"13672",2020-03-28,2103936.66666667,305049.082146206,-136300.586425866,0,2581.7392288116,27523.662734623,151120.196551363,81512.4260276084,46386.2016137396,1200345.94295276,1678218.66482924,"3_124_5",2,FALSE
"13673",2020-04-04,1120835,305195.074033911,-37533.3796455923,-384789.352133504,513.580786353733,18824.7237872455,5009.27691131353,76115.8534369446,47245.1521859419,1200345.94295276,1230926.87231537,"3_124_5",2,FALSE
"13674",2020-04-11,1141140,305341.065921617,-109532.848097187,-387666.544348818,101.962251942856,28115.647881746,43.7316189771109,73927.1751429538,22048.7745407297,1200345.94295276,1132724.90786472,"3_124_5",2,FALSE
"13675",2020-04-18,1166880,305487.057779521,-357008.705754908,0,22260.6898196244,19291.6320279493,27970.5768116907,72363.8839205111,49347.8245300387,1200345.94295276,1340058.90208718,"3_124_5",2,FALSE
"13676",2020-04-25,888806.666666667,305633.049637425,-635598.114581698,238429.905500388,4513.9863440729,12629.8155762354,275.53657038984,72035.7743906605,35972.6660160985,1200345.94295276,1234238.56240633,"3_124_5",2,FALSE
"13677",2020-05-02,898873.333333333,305779.041495329,-776656.066119551,0,899.636458816573,7991.70831931654,2.35033806690298,65389.3156799059,28715.8888163686,1200345.94295276,832467.817941009,"3_124_5",2,FALSE
"13678",2020-05-09,889373.333333334,305925.033353233,-741470.706895309,0,178.673099973943,24237.3398889526,0.020021996179172,65364.077189081,12906.118447051,1200345.94295276,867486.498057734,"3_124_5",2,FALSE
"13679",2020-05-16,1915375,306071.025211136,-643386.035963871,450495.842509079,35.4609030519826,16286.3837942262,72377.0154226083,38293.8173451388,73816.7999800338,1200345.94295276,1514336.25215416,"3_124_5",2,FALSE
"13680",2020-05-23,1006845,306217.01706904,-618126.701243463,0,7.036886457864,33822.2767159121,948.483286646896,21392.5303787014,86763.8301838687,1200345.94295276,1031370.41622992,"3_124_5",2,FALSE
"13681",2020-05-30,869198.333333334,306363.008919096,-688397.933332576,-62991.6088096872,1.3963664803229,23951.9561096666,8.1170473210035,55770.2313566861,57391.0455249826,1200345.94295276,892442.156134726,"3_124_5",2,FALSE
"13682",2020-06-06,727250,306509.000769152,-765972.724128926,0,0.277086858515605,16070.1490956464,0.0691492106825264,59344.5284161183,30333.9391176633,1200345.94295276,846631.18245848,"3_124_5",2,FALSE
"13683",2020-06-13,753730,306654.992619208,-769869.009106289,0,0.0549834484976692,10347.4949253749,0.000589059923145244,64938.475968304,34397.9209439757,1200345.94295276,846815.873875839,"3_124_5",2,FALSE
"13684",2020-06-20,999196.666666667,306800.984469264,-711423.961290624,0,49098.1212777379,33380.6734301518,32754.356490073,67824.7317924231,14690.496965424,1200345.94295276,993471.346087206,"3_124_5",2,FALSE
"13685",2020-06-27,845843.333333333,306946.97631932,-654086.307985827,0,10225.9498790879,23580.6697818246,331.529004797025,67143.4264923398,15249.1094657412,1200345.94295276,969737.29591004,"3_124_5",2,FALSE
"13686",2020-07-04,1126016.66666667,307092.968169375,-617005.934108144,0,24519.8165190044,15789.8084490729,2.82872264316491,69904.5162552067,18190.2949936208,1200345.94295276,1018840.24195354,"3_124_5",2,FALSE
"13687",2020-07-11,1140978.33333333,307238.960019431,-553726.574760127,0,4983.16033158779,10152.4331673222,0.0240973014722775,72518.8696237738,36197.085254047,1200345.94295276,1077709.90068609,"3_124_5",2,FALSE
"13688",2020-07-18,1242656.66666667,307384.951815286,-429339.209456025,0,3818.18055718936,43935.1349268619,67915.5280801576,67633.006564341,32512.3992288405,1200345.94295276,1294205.93466941,"3_124_5",2,FALSE
"13689",2020-07-25,1293483.33333333,307530.94361114,-286433.816257578,0,760.451048528002,32989.5827189144,861.429579197268,72347.1644947487,59413.8366346419,1200345.94295276,1387815.53478235,"3_124_5",2,FALSE
"13690",2020-08-01,1484843.33333333,307676.935406995,-204507.932409827,0,74504.6414974469,39062.0485313484,123501.591673271,77116.5018834602,59315.2259433338,1200345.94295276,1677014.95547878,"3_124_5",2,FALSE
"13691",2020-08-08,1485698.33333333,307822.92720285,-199131.555057624,0,15926.2606139612,28502.4080386593,2611.5789820161,80812.3286317771,76780.5999790216,1200345.94295276,1513670.49134342,"3_124_5",2,FALSE
"13692",2020-08-15,1556608.33333333,307968.918998704,-191571.675856005,0,83768.854286507,19598.3060963345,4352.59194552068,48697.9610309048,87469.4017750738,1200345.94295276,1560630.3012298,"3_124_5",2,FALSE
"13693",2020-08-22,1391206.66666667,308114.910794559,-95326.5484605143,0,18080.2577544571,12851.0758856726,1737.89276427501,27699.2100165395,90125.8457231453,1200345.94295276,1563628.58743089,"3_124_5",2,FALSE
"13694",2020-08-29,2018783.33333333,308260.902590413,81783.7548723114,0,69499.5127875864,36240.3885442864,14.9300025306731,78229.8938895603,33947.392181024,1200345.94295276,1808322.71782047,"3_124_5",2,FALSE
"13695",2020-09-05,2170721.66666667,308406.894393959,244553.931817417,0,77877.8754892256,35243.9214430109,2.87399976654566,86535.193044711,19306.8239969623,1200345.94295276,1972273.45713781,"3_124_5",2,FALSE
"13696",2020-09-12,2247670,308552.886197505,318269.57773373,0,16705.7550894046,39405.3277576701,0.024483013255081,89915.0778292524,47117.1136237571,1200345.94295276,2020311.70566709,"3_124_5",2,FALSE
"13697",2020-09-19,2192026.66666667,308698.87800105,326825.804482482,0,3369.15889028501,32330.5337439866,102750.489096775,91348.9643753822,67958.7779861202,1200345.94295276,2133628.54952884,"3_124_5",2,FALSE
"13698",2020-09-26,1895213.33333333,308844.869804596,350881.565208252,0,670.730352171734,38811.9823965314,1739.52086654942,88665.1174256962,27931.6388627695,1200345.94295276,2017891.36786932,"3_124_5",2,FALSE
"13699",2020-10-03,2232910,308990.861608142,426207.29926572,23071.7092316555,395836.29996675,38475.7238425389,59037.108872765,90800.9926359665,59416.7625518008,1200345.94295276,2602182.70092809,"3_124_5",2,FALSE
"13700",2020-10-10,2406035,309136.853411687,512041.995289763,0,126887.49513126,27979.5354321384,93039.1031692249,95547.5283183944,96307.3339968894,1200345.94295276,2461285.78770211,"3_124_5",2,FALSE
"13701",2020-10-17,2252445,309282.781478354,562747.719547468,0,280930.947400892,25436.8725013746,144867.010040798,95176.4287101969,109816.442353615,1200345.94295276,2728604.14498545,"3_124_5",2,FALSE
"13702",2020-10-24,2663125,309428.70954502,600171.7586856,0,76404.3756981282,37355.6188873076,160307.832097782,97339.1367717848,92012.506339918,1200345.94295276,2573365.8809783,"3_124_5",2,FALSE
"13703",2020-10-31,2974771.66666667,309574.637611687,684545.912234448,0,301696.893741648,26990.4274313876,169325.631275603,102630.621379862,75640.4037972202,1200345.94295276,2870750.47042461,"3_124_5",2,FALSE
"13704",2020-11-07,2826128.33333333,309720.565678353,818011.22037559,0,84362.9517956362,36552.6919453474,175980.707661162,100055.228854551,111872.236252537,1200345.94295276,2836901.54551593,"3_124_5",2,FALSE
"13705",2020-11-14,3182900,309866.493745019,910732.176964918,0,184295.393332431,26289.1898814853,158996.643225649,62520.6161459009,97029.6700184682,1200345.94295276,2950076.12626663,"3_124_5",2,FALSE
"13706",2020-11-21,2964696.66666667,310012.421811686,868039.028883421,0,66247.7417181621,36594.1225768445,172023.738445244,36441.5051142057,92673.8737707527,1200345.94295276,2782378.37527307,"3_124_5",2,FALSE
"13707",2020-11-28,2848525,310158.349878352,703726.649458724,0,14041.0492225463,26325.2159992519,147470.443737074,116872.638714612,112040.974647261,1200345.94295276,2630981.26461058,"3_124_5",2,FALSE
"13708",2020-12-05,2740160,310304.277946882,542003.708867116,0,37656.8877454572,41622.5215630544,42951.4142207827,122684.163617303,152383.941504619,1200345.94295276,2449952.85841797,"3_124_5",2,FALSE
"13709",2020-12-12,2380508.33333333,310450.206015411,496355.014732179,0,7753.40686203493,30828.0443614136,68860.6909796743,120683.169229939,113169.791860048,1200345.94295276,2348446.26699346,"3_124_5",2,FALSE
"13710",2020-12-19,2230915,310596.13408394,557491.378160984,-242951.629716024,1550.10616221586,45601.8104063236,11370.9175730917,118396.84811231,51253.1633358293,1200345.94295276,2053654.67107143,"3_124_5",2,FALSE
"13711",2020-12-26,3659425,310742.06215247,611988.963036888,776709.157506799,315058.572346906,34584.7103252878,166920.821508976,120782.73160878,13688.6024538252,1200345.94295276,3550821.56389269,"3_124_5",2,FALSE
"13712",2021-01-02,2827008.33333333,310887.990220999,563832.131525265,0,221914.446509253,49094.5727460805,136092.887125785,120193.044816879,135053.481274934,1200345.94295276,2737414.49717195,"3_124_5",2,FALSE
"13713",2021-01-09,2042143.33333333,311033.918289528,422193.490257861,0,55994.6512074445,38033.6280420435,152910.783325277,118941.045963531,110492.960608639,1200345.94295276,2409946.42064708,"3_124_5",2,FALSE
"13714",2021-01-16,2113358.33333333,311179.557502207,271432.165403397,0,26746.4926790481,27587.6185094442,163145.889542061,117139.0867588,129866.821357881,1200345.94295276,2247443.57470559,"3_124_5",2,FALSE
"13715",2021-01-23,2179918.33333333,311325.196714886,176711.756049332,0,5447.64423870327,18875.0220372362,170768.428394626,117720.520403955,89333.8035430834,1200345.94295276,2090528.31433458,"3_124_5",2,FALSE
"13716",2021-01-30,2370613.33333333,311470.835927564,134500.309209148,0,117424.209493801,12330.3660085398,137595.659771179,118745.772063437,110192.216062061,1200345.94295276,2142605.31148849,"3_124_5",2,FALSE
"13717",2021-02-06,1814556.66666667,311616.475140243,102327.476765569,0,26269.7940829834,7790.50577805785,3502.02990056092,112500.193023974,48541.5442028932,1200345.94295276,1812893.96184704,"3_124_5",2,FALSE
"13718",2021-02-13,1951668.33333333,311762.114352921,48501.6248117452,0,5348.03324551229,33602.4883305998,176199.099680349,72017.124320733,81164.1663535844,1200345.94295276,1928940.5940482,"3_124_5",2,FALSE
"13719",2021-02-20,1918238.33333333,311907.7535656,-35563.1004679275,0,1066.72183288452,23766.9346554225,10138.5838391628,42702.7619805351,88536.6357055782,1200345.94295276,1642902.23406401,"3_124_5",2,FALSE
"13720",2021-02-27,1472390,312053.392778279,-146633.634624115,0,211.891343156899,15930.3097040944,197796.933303595,91160.6683304765,108115.168418861,1200345.94295276,1778980.6722071,"3_124_5",2,FALSE
"13721",2021-03-06,1477865,312198.72235406,-263365.451315899,0,42.0550079980942,10250.1244632584,38630.7041740903,99788.6357935838,75686.0857267553,1200345.94295276,1473576.8191566,"3_124_5",2,FALSE
"13722",2021-03-13,1300166.66666667,312344.051929841,-332184.49493388,0,20176.6334199252,6409.28954498367,404.669045642818,99487.1712055215,104156.630753468,1200345.94295276,1411139.89391826,"3_124_5",2,FALSE
"13723",2021-03-20,1160205,312489.381505622,-295414.208215547,0,4083.0158634852,3932.66236734508,3.45400277347868,96736.1443227752,102913.676773807,1200345.94295276,1425090.06957302,"3_124_5",2,FALSE
"13724",2021-03-27,1356871.66666667,312634.711081403,-162768.993150679,-384789.352133504,813.405280492203,18054.9425531197,35325.4644680592,101960.101226081,111040.17782363,1200345.94295276,1232616.40010136,"3_124_5",2,FALSE
"13725",2021-04-03,1355833.33333333,312780.040657184,-45351.0661734114,-387666.544348818,161.533662351203,11744.6772434958,362.913560569392,102103.408673809,38097.201221271,1200345.94295276,1232578.10744921,"3_124_5",2,FALSE
"13726",2021-04-10,1176266.66666667,312925.370232965,-81677.1132083654,0,32.0587432414562,49020.5975182189,3.09697748572588,96929.5863184895,12344.3918530341,1200345.94295276,1589923.93138783,"3_124_5",2,FALSE
"13727",2021-04-17,1955281.66666667,313070.699808745,-305037.080604643,0,13026.6612608815,37959.0459195079,0.0263825430556519,94472.0601231864,48048.2360243148,1200345.94295276,1401885.59186729,"3_124_5",2,FALSE
"13728",2021-04-24,1029928.33333333,313215.757342309,-592101.469813049,0,2617.75129670508,45472.3452688693,0.000224744366822559,91791.3967866949,76512.3624757887,1200345.94295276,1137854.08653482,"3_124_5",2,FALSE
"13729",2021-05-01,2263143.33333333,313360.814875873,-765652.311933155,238429.905500388,103718.06495198,34459.6567945119,1.91452446125238e-06,85900.7440672524,43123.6729068905,1200345.94295276,1253686.49011841,"3_124_5",2,FALSE
"13730",2021-05-08,813771.666666667,313505.872409437,-756921.214485094,450495.842509079,22863.4688108102,45181.4388300136,1.63092137106976e-08,84638.323631486,44861.3763765087,1200345.94295276,1404971.05103501,"3_124_5",2,FALSE
"13731",2021-05-15,880871.666666667,313650.929943001,-658495.282108888,0,4638.96704785021,34179.3727160867,1.38932908532685e-10,51367.2860062677,80395.8681752834,1200345.94295276,1026083.08473236,"3_124_5",2,FALSE
"13732",2021-05-22,919185,313795.987476565,-614363.90570838,-62991.6088096872,924.656793781679,30040.6148153717,83365.9473691552,29354.4045286372,88347.4534487386,1200345.94295276,1068819.49286694,"3_124_5",2,FALSE
"13733",2021-05-29,826321.666666667,313941.045010129,-672076.595525009,0,183.646712027052,20830.925265436,1189.73746232813,68470.8431248549,46139.179700121,1200345.94295276,979024.724702643,"3_124_5",2,FALSE
"13734",2021-06-05,833798.333333333,314085.851932477,-756232.186886011,0,17205.1945405667,24982.2039435833,56258.9831194457,80014.7004200988,17860.9916183066,1200345.94295276,954521.681641223,"3_124_5",2,FALSE
"13735",2021-06-12,746271.666666667,314230.658854824,-775308.543305464,0,3471.58009969516,16853.880519154,658.333151483704,78791.5736089834,21458.8155953276,1200345.94295276,860502.241476761,"3_124_5",2,FALSE
"13736",2021-06-19,1036406.66666667,314375.465777172,-723510.772318639,0,103048.908018271,10895.796001735,10.9884083065053,86673.2832024177,23955.1110188354,1200345.94295276,1015794.72306086,"3_124_5",2,FALSE
"13737",2021-06-26,927931.666666667,314520.272699519,-662315.826911306,0,22699.7204792748,36080.8410893648,0.093611664540325,84767.3798735676,8525.133338419,1200345.94295276,1004623.55713326,"3_124_5",2,FALSE
"13738",2021-07-03,1126943.33333333,314665.079621867,-623772.52861044,0,14298.8238511593,25880.0901581246,154233.988142785,92667.529335327,43294.4381706284,1200345.94295276,1221613.36362221,"3_124_5",2,FALSE
"13739",2021-07-10,1184220,314809.886544214,-569380.160725727,0,2876.96385811641,17544.0107214997,5167.5920047642,94329.0920388089,36252.8980905374,1200345.94295276,1101946.22548497,"3_124_5",2,FALSE
"13740",2021-07-17,1315508.33333333,314954.693466562,-455162.991412011,0,20750.1389017597,32520.8091991561,45.1491483881537,95674.5286449605,16657.5050504659,1200345.94295276,1225785.77595204,"3_124_5",2,FALSE
"13741",2021-07-24,1279360,315081.952338136,-309474.719509313,0,4201.43745727383,22862.9749918651,0.38469495033485,96152.6706896947,60459.600064062,1200345.94295276,1389630.24367943,"3_124_5",2,FALSE
"13742",2021-07-31,1455811.66666667,315209.21120971,-212554.24489997,0,25444.975157159,39679.5770205876,0.00327709776269586,100302.948735782,53188.7025521019,1200345.94295276,1521617.11600522,"3_124_5",2,FALSE
"13743",2021-08-07,1553355,315336.470081284,-197154.365046718,0,5175.90030470555,37845.0550898324,2.79165347274189e-05,105852.577074753,47078.3489466462,1200345.94295276,1514479.92943118,"3_124_5",2,FALSE
"13744",2021-08-14,1374855,315463.728952858,-197777.079835555,0,96685.6302914484,27421.0555786062,2.37811916328819e-07,66887.3823364931,80857.6688339021,1200345.94295276,1589884.32911075,"3_124_5",2,FALSE
"13745",2021-08-21,1970110,315590.987824432,-120240.181038799,0,21154.1934570702,18744.1009734673,5894.55433600449,39293.9609777045,88461.0537048722,1200345.94295276,1569244.61318751,"3_124_5",2,FALSE
"13746",2021-08-28,2336431.66666667,315718.246696006,48009.4872372555,0,345894.618840917,12236.5300784846,3875.07824810818,105797.29764342,122771.508076319,1200345.94295276,2154648.70977327,"3_124_5",2,FALSE
"13747",2021-09-04,2002065,315792.327095137,221007.221955181,0,102889.377985838,7727.58101294908,33.6408542314116,112550.865053745,102066.157777754,1200345.94295276,2062413.11468759,"3_124_5",2,FALSE
"13748",2021-09-11,2027418.33333333,315866.407494267,311878.979322545,0,178766.933416127,35366.858207479,790.862624536431,110458.323528995,38034.6510828252,1200345.94295276,2191508.95862953,"3_124_5",2,FALSE
"13749",2021-09-18,1886570,315940.487893397,326431.308555983,0,42845.0108693383,25265.2233330607,6.76296380763922,113564.674919137,68016.2828817522,1200345.94295276,2092415.69436923,"3_124_5",2,FALSE
"13750",2021-09-25,2529721.66666667,316014.568292528,342699.252747284,0,265572.960676264,36400.6136193963,32739.0503884404,119129.950371555,98602.4555959615,1200345.94295276,2411504.79464419,"3_124_5",2,FALSE
"13751",2021-10-02,2357930,316088.648691658,410158.406330718,23071.7092316555,383506.552244353,32923.9113635407,331.344944881649,119602.008460224,116577.580476375,1200345.94295276,2602606.10469616,"3_124_5",2,FALSE
"13752",2021-10-09,3003391.66666667,316162.729090788,498655.489457917,0,259306.935968111,45616.9622463333,129004.733982821,122101.410112221,88126.0515017884,1200345.94295276,2659320.25531274,"3_124_5",2,FALSE
"13753",2021-10-16,2283685,316236.809489919,556283.998479493,0,68567.4967105138,34599.3586038535,123623.221281202,121350.951438145,139598.48199495,1200345.94295276,2560606.26095083,"3_124_5",2,FALSE
"13754",2021-10-23,2584721.66666667,316256.133185035,591567.138367228,0,153918.403813389,30815.3073964905,136204.0371819,122282.429094008,136243.040899594,1200345.94295276,2687632.4328904,"3_124_5",2,FALSE
"13755",2021-10-30,2565400,316275.456880151,664580.03855866,0,49829.1941430944,21459.6532730091,149386.630528511,124378.268312225,64232.8956490782,1200345.94295276,2590488.08029749,"3_124_5",2,FALSE
"13756",2021-11-06,3407085,316294.780575267,793753.179962058,0,71326.3272554782,44305.9445279821,110362.641091145,129142.740700652,101816.818599668,1200345.94295276,2767348.37566501,"3_124_5",2,FALSE
"13757",2021-11-13,2803291.66666667,316314.104270383,902322.76012757,0,15196.7810382427,33341.7259756434,176577.20218854,85467.6188293803,94020.8762792814,1200345.94295276,2823587.0116618,"3_124_5",2,FALSE
"13758",2021-11-20,3303155,316333.4279655,886842.619962567,0,171053.477749306,35475.7922293673,114587.698597045,51950.8983967506,91852.5156720708,1200345.94295276,2868442.37352536,"3_124_5",2,FALSE
"13759",2021-11-27,3103743.33333333,316352.751660616,737194.543258746,0,40632.0054650305,25358.7128188288,62553.2386297068,134632.126685865,136423.115471508,1200345.94295276,2653492.43694306,"3_124_5",2,FALSE
"13760",2021-12-04,2793875,316372.075355732,564398.060484742,0,93796.6330655928,31843.3499546587,25611.8082363207,139333.348584295,97805.410684046,1200345.94295276,2469506.62931814,"3_124_5",2,FALSE
"13761",2021-12-11,2260396.66666667,316325.859122382,494522.441347641,0,20459.375772731,22302.3607482682,64937.5118019794,136924.147152272,131543.765109054,1200345.94295276,2387361.40400708,"3_124_5",2,FALSE
"13762",2021-12-18,2399176.66666667,316279.642889033,543235.095812954,0,199980.316226134,31624.8202168895,11001.1189792384,137496.57664204,145914.898781662,1200345.94295276,2585878.41250071,"3_124_5",2,FALSE
"13763",2021-12-25,3827520,316233.426655683,608192.181664345,391216.124769314,321686.571138764,22122.4219945756,166873.996122046,133726.807136108,164191.278318887,1200345.94295276,3324588.75075248,"3_124_5",2,FALSE
"13764",2022-01-01,3109461.66666667,316187.210422334,581021.505252115,186099.889296349,92459.2851894177,14699.3830577454,136075.391457968,134040.347031888,181795.430258395,1200345.94295276,2842724.38491897,"3_124_5",2,FALSE
"13765",2022-01-08,2228128.33333333,316140.994188984,450870.412740483,0,20139.1732868103,11964.3387853558,152908.288102561,134612.334786979,183670.466892024,1200345.94295276,2470651.95173595,"3_124_5",2,FALSE
"13766",2022-01-15,2202593.33333333,316094.777955635,295261.020920792,0,120138.324723159,7545.38876181003,4997.18945719223,132804.768752581,115721.026998818,1200345.94295276,2192908.44052274,"3_124_5",2,FALSE
"13767",2022-01-22,1918293.33333333,315999.977152247,188834.696013578,0,26956.3742936564,25386.5548374891,43.6234811212718,129878.21915327,70632.0658797116,1200345.94295276,1958077.45376383,"3_124_5",2,FALSE
"13768",2022-01-29,1862458.33333333,315905.17634886,140002.990836507,0,76660.8123028799,17163.8478525452,0.371692704729928,128175.807134462,68054.2895204443,1200345.94295276,1946309.23864116,"3_124_5",2,FALSE
"13769",2022-02-05,1975951.66666667,315810.375545472,109102.165516502,0,16423.883279583,11113.8696003528,312.957407492567,132363.514071149,152957.834386615,1200345.94295276,1938430.54275992,"3_124_5",2,FALSE
"13770",2022-02-12,1827318.33333333,315715.574742085,60291.723024255,0,24126.5347678514,25243.8398968271,2.67002306631526,88176.4402419873,113017.099488929,1200345.94295276,1826919.82513776,"3_124_5",2,FALSE
"13771",2022-02-19,1656268.33333333,315620.773938698,-18352.0288916022,0,4901.33367075826,17054.2918761269,0.0227453552404048,53869.8744760544,97389.2350985692,1200345.94295276,1670829.44586672,"3_124_5",2,FALSE
"13772",2022-02-26,1703790,315525.97313531,-125372.610611626,0,28448.3302396304,26363.7865779957,0.000193760334664322,108760.308235933,92569.5088063801,1200345.94295276,1646641.23953014,"3_124_5",2,FALSE
"13773",2022-03-05,1488115,315431.172331923,-244104.732311866,0,5804.02702366262,17918.5598193632,1.6505815274676e-06,116844.952331951,87838.1905896237,1200345.94295276,1500078.11273907,"3_124_5",2,FALSE
"13774",2022-03-12,1727330,315336.16293885,-326422.534043268,0,160013.643993212,30829.064199893,1.40607693571881e-08,117938.991925374,56714.0903852651,1200345.94295276,1554755.3623521,"3_124_5",2,FALSE
"13775",2022-03-19,1208246.66666667,315241.153545778,-310683.253715012,0,37532.2295362184,21470.8667534917,1.19779139427183e-10,113814.35303325,62555.5442095565,1200345.94295276,1440276.83631604,"3_124_5",2,FALSE
"13776",2022-03-26,1388960,315146.144152705,-189625.85617547,0,62796.4795762478,30442.7122216629,1.02035968853875e-12,114082.149066802,96439.1669138722,1200345.94295276,1629626.73870858,"3_124_5",2,FALSE
